,url,ingredients,label
漬けて焼くだけ♪鮭のみそみりん漬け焼き,https://cookpad.com/recipe/4270621,"['生鮭の切り身', 'みそ', '柚子果汁', '柚子の皮千切り']",2
梅香る〜♪ 冷めても美味なめかじき炒め,https://cookpad.com/recipe/3886397,"['めかじき切身', '白胡椒', '梅干し', '味覇', 'お酢', 'オクラ', 'パプリカ', '生姜皮付き', '紹興酒', 'ラスト香り付け醤油']",2
糖質制限！めかじきのオニオンマヨ炒め,https://cookpad.com/recipe/4189937,"['めかじき', '玉葱']",2
南インド風、簡単魚の包み焼き。,https://cookpad.com/recipe/4484010,"['白身魚', '玉ねぎ', '青唐辛子', 'すりおろし生姜', 'ガーリックパウダー', 'ターメリック', 'カイエンペッパー', 'フェネグリークパウダー', '炒め用ごま油', 'ターメリック', 'パプリカパウダー', 'レモン汁', 'ヨーグルト', 'カイエンペッパーなど辛味', '炒める時の水']",2
カレイの唐揚げ 焼き揚げ 簡単で美味い！,https://cookpad.com/recipe/4389691,"['カレイ切り身', 'ふり塩', 'うすくち醤油', 'ポン酢・薬味']",2
簡単！鰆（さわら）DEふわふわピカタ♪,https://cookpad.com/recipe/3824825,"['鰆の切り身', '卵', 'パルメザンチーズ']",2
簡単！銀鮭の香草焼き,https://cookpad.com/recipe/4222853,"['銀鮭', 'オレガノ', 'タイム']",2
簡単★タコと三つ葉のピリ辛和え,https://cookpad.com/recipe/4460293,"['生食用たこ', '三つ葉', '中華ドレッシング', '食べるラー油']",2
糖質制限！めかじきの生姜オニオンソース,https://cookpad.com/recipe/4181976,"['めかじき', '玉葱']",2
◆鰯と水菜の梅フレッシュマリネ♪,https://cookpad.com/recipe/4478821,"['鰯三枚おろし', '大根', '水菜', 'しその葉', 'ミツカンカンタン酢たっぷりたまねぎ', '梅干し', '白だし醤油']",2
簡単おつまに＆おかず！ハワイ☆ポキ,https://cookpad.com/recipe/4498670,"['まぐろ', 'サーモン', 'イカ・タコ', 'アボカド', '玉葱', '玉葱']",2
和食の一品！鰹とチンゲン菜 きのこの煮物,https://cookpad.com/recipe/4440196,"['かつおのサク', 'チンゲン菜', '椎茸', 'しめじ', 'エリンギ', '生姜すりおろし', '七味唐辛子']",2
✿たこじゃが　つぶマスサラダ✿,https://cookpad.com/recipe/4414218,"['じゃがいも', 'ゆでだこ', '生パセリ', '粒マスタード', 'レモン汁', '塩ブラックペッパー']",2
メカジキの山椒揚げ,https://cookpad.com/recipe/4478739,"['メカジキ', '粉山椒', '粉山椒', '黒胡椒', '七味']",2
白身魚の酒蒸し★野菜あんかけ,https://cookpad.com/recipe/4199586,"['サワラ', 'モヤシ', 'ニンジン', '長ネギ', 'おろしショウガ', 'アサツキ']",2
エビたっぷり！プリプリえび玉の甘酢あん！,https://cookpad.com/recipe/4428522,"['えび', '卵', '卵焼きの味付け', 'すし酢', 'お好みでトッピング']",2
ゆでだこで「ぬた」,https://cookpad.com/recipe/4404805,"['わけぎ', 'ゆでだこ', '＠白みそ', '＠辛子', '＠砂糖', '＠酢']",2
塩麹がいいね☆ロミロミサーモン,https://cookpad.com/recipe/1895135,"['お刺身用サーモン', '塩麹', '紫玉ねぎ', 'ミディトマト', 'しし唐', 'タバスコ', '□青ネギ']",2
鯛の甘酢あんかけ,https://cookpad.com/recipe/4484028,"['鯛', 'アドバンス\u3000野菜ミックス', 'ふれべじ', 'もやしのためのたれ']",2
フライパンで簡単♪サワラのレモン煮＊ﾟ,https://cookpad.com/recipe/3936701,"['サワラ', 'レモン']",2
鯖と葱のポワレ　カイエンペッパー風味,https://cookpad.com/recipe/4453804,"['サバ', '葱', '塩・コショウ', 'カエンペッパー']",2
昆布締め豆腐の和風サーモンタルタルのせ♪,https://cookpad.com/recipe/4257413,"['刺身用サーモン', 'オリーブオイル\u3000', '青じそ', '貝割れ菜', '木綿豆腐', '昆布']",2
イワシの香草パン粉焼き 本格簡単美味い♡,https://cookpad.com/recipe/4480295,"['いわし', 'ガーリックチップ', 'ハーブ', '粉チーズ', 'ブロッコリー', 'ミニトマト']",2
いわしとジャガイモのアヒージョ,https://cookpad.com/recipe/4461631,"['鰯', 'ジャガイモ', 'アンチョビ', '鷹の爪', 'パセリ', 'レモン汁']",0
【鮭のじゃがサンド・にんにくバター醤油】,https://cookpad.com/recipe/4219175,"['生鮭', 'じゃが芋', 'バジル・青のり・乾燥パセリなど', 'にんにくバター醤油', 'バター']",0
鮭❗BBQソースdeステーキ,https://cookpad.com/recipe/4157528,"['生鮭', '中濃ソース', '蜂蜜', '赤ワイン\u3000']",2
サーモンの減塩塩こうじ漬け☆,https://cookpad.com/recipe/4232118,"['サーモン', '減塩塩こうじ']",2
焼肉のたれで簡単な♪さばソテー,https://cookpad.com/recipe/669474,"['さばの切り身', '焼肉のたれ', 'もやし', 'にら']",2
カジキ鮪ステーキのグリーンソースかけ,https://cookpad.com/recipe/3981538,"['カジキの切り身', '三温糖', 'バター', '黒コショウ', '豌豆', '牛乳', 'コンソメ']",2
簡単一品♪かつおとネギと たけのこの煮物,https://cookpad.com/recipe/4421668,"['かつおのサク', 'たけのこの水煮', '長ネギ', '椎茸', '生姜すりおろし', '七味唐辛子']",0
簡単！朝食にも♪サワラの塩レモン焼き！,https://cookpad.com/recipe/3861476,"['サワラ', 'フライパン用ホイル', 'ポッカサッポロ塩レモン']",2
簡単♪カレイの生姜煮♪,https://cookpad.com/recipe/4298851,"['カレイ切り身', '和風だし']",2
鮭のちゃんちゃん焼き　フライパンで,https://cookpad.com/recipe/4237466,"['鮭の切り身', 'キャベツ', '玉ネギ', 'にんじん', 'ピーマン', 'しめじ', 'バターORマーガリン', '味噌']",2
タレが美味しい♡漬けサーモンの彩り海鮮丼,https://cookpad.com/recipe/4271291,"['サーモン', '甘エビなど', '数の子、卵焼き、カニカマなど', '小口ネギ、刻み海苔、カイワレ、わさび', 'めんつゆ、酒', 'みりん、ごま油']",2
小麦不使用★メカジキの照り焼き,https://cookpad.com/recipe/3958675,"['メカジキ', '日本酒', 'すりおろし生姜', 'オリーブオイルまたは米油または使える植物油', '玉ねぎ', '人参']",2
簡単魚料理☆アボカドと鰹のたたき丼✽,https://cookpad.com/recipe/1832168,"['鰹のたたき', 'アボカド', 'グリーンレタス', 'きゅうり', '玉ねぎ', 'パプリカ\u3000赤＆黄', 'ミニトマト', 'はちみつ', 'コチュジャン', 'ごはん']",2
さっぱりタコ・キュウリ・トマトのマリネ,https://cookpad.com/recipe/4011600,"['水ダコ', 'キュウリ', 'トマト', 'タマネギ', '米酢', '粒マスタード']",2
鮭のキムチ炒め,https://cookpad.com/recipe/2951447,"['鮭切り身', '白菜キムチ', '青ねぎ']",2
かりジュワ！簡単鮭とキノコのバター醤油☆,https://cookpad.com/recipe/4271594,"['鮭', 'しめじ', 'バター', '黒コショウ']",2
簡単！鯖のハーブソルト＆オイル漬け♪,https://cookpad.com/recipe/4401040,"['サバ', 'ハーブソルト']",2
カジキマグロのきのこソ—ス,https://cookpad.com/recipe/3229879,"['カジキマグロ', '鶏ガラス—プの素', 'しめじ', 'しいたけ', 'えのき']",2
柚子胡椒マヨで鮭のパリパリポテトムニエル,https://cookpad.com/recipe/4212407,"['生鮭', 'じゃがいも', '粉チーズ', 'バーブソルト', 'レモン汁', '柚子胡椒']",2
黄金レシピ　超簡単　あっさり鰈の煮付け,https://cookpad.com/recipe/4456438,"['鰈', '白髪ねぎ用ネギ', '臭み取り用酒', 'ショウガスライス']",2
鮭のレモンバター醤油ムニエル,https://cookpad.com/recipe/4245509,"['鮭', 'バター', 'レモン汁']",2
レンチンカジキのコチュマヨ和え,https://cookpad.com/recipe/4465539,"['カジキ', 'ミニグリーンアスパラ', 'コチュジャン']",2
甘塩鮭の白だし焼き,https://cookpad.com/recipe/4071700,"['甘塩鮭', '白だし+酒']",2
鰆とカラフル野菜のルボスティ重ね煮,https://cookpad.com/recipe/3953118,"['鰆', '舞茸', '玉葱', 'ズッキーニ', '赤パプリカ', 'アマランサス', '自然塩', 'ルイボスティ', '紫蘇醤油', '紫蘇', '胡桃', '亜麻仁油']",2
"☆鮭☆柚子,すだち,かぼすカラフル南蛮",https://cookpad.com/recipe/3388938,"['生鮭', 'セロリ', 'にんじん', 'たまねぎ', 'パプリカ', '柑橘の皮', 'だし', '柑橘絞り汁工程２参照）']",2
おつまみに★簡単まぐろの和風タルタル,https://cookpad.com/recipe/4370588,"['まぐろ', '玉ねぎ', '卵黄', 'フランスパン']",2
ハワイ風マグロの漬け★オリーブ油のポキ★,https://cookpad.com/recipe/4205170,"['マグロさく', '玉ねぎ', 'あさつき', 'ワサビ']",2
★かじきまぐろの照り焼き★,https://cookpad.com/recipe/4128871,"['かじきまぐろ', '酒・醤油']",2
さわらの天ぷら,https://cookpad.com/recipe/3865511,"['鰆切身', '天ぷら粉']",2
簡単　紅鮭のムニエル☆クリームソース,https://cookpad.com/recipe/4191759,"['鮭切り身', 'バター', '玉ねぎ', '人参', 'しめじ', 'マーガリン', '牛乳', 'コンソメ', 'バター', '黒コショウ']",2
サーモンとフェンネルのパラパラ炒飯,https://cookpad.com/recipe/4275655,"['ご飯', 'アトランティック･サーモンのアラ', 'フェンネル', '卵', '粗挽き唐辛子', 'ホットオイル']",2
イワシ長ねぎロール♪,https://cookpad.com/recipe/4181589,"['いわし', '長ねぎ', '極上スパイス喜']",2
ご飯に♪かつおと椎茸とエリンギの生姜煮！,https://cookpad.com/recipe/4129883,"['かつお', '椎茸', 'エリンギ', '生姜すりおろし']",2
鰆のオリーブソテー,https://cookpad.com/recipe/3682633,"['鰆', 'しめじ', 'パセリ', 'クレイジーソルト']",2
母の味！生姜が香るめかじきの簡単漬け焼き,https://cookpad.com/recipe/4046500,"['めかじきの切り身', '酒・醤油', 'すりおろし生姜']",2
かじきときのこのバターしょうゆホイル焼き,https://cookpad.com/recipe/4048563,"['かじきまぐろ', 'しめじ', 'えのき', 'しいたけ', 'バター']",2
簡単！銀鮭とほうれん草のクリームソテー,https://cookpad.com/recipe/4231880,"['銀鮭', 'ほうれん草', 'コンソメ', '牛乳']",2
さばとチンゲン菜の八角中華風煮込み,https://cookpad.com/recipe/4479679,"['さば', '長ねぎ', 'チンゲン菜', '五香粉', '八角']",2
グリルで美味しく 太刀魚の塩焼き,https://cookpad.com/recipe/4463048,"['太刀魚', '大根']",2
お弁当やお祝いに✿簡単海老お団子霰揚げ✿,https://cookpad.com/recipe/4457726,"['はんぺん', 'むき海老', 'チューブの生姜', 'ぶぶあられ']",2
焼きカツオのさっぱり漬け,https://cookpad.com/recipe/4494094,"['カツオ', 'からし', 'レモン']",2
鰆と玉葱とキャベツのカレーチャップ,https://cookpad.com/recipe/4188275,"['鰆一口大に切る', 'ハーブソルト', '玉葱', 'キャベツ']",2
小料理屋の女将直伝♡さわらのカレーソテー,https://cookpad.com/recipe/4251588,"['鰆', 'バター']",2
簡単＊和食！朝食にも♪サワラの西京焼き,https://cookpad.com/recipe/3913093,"['サワラ', 'フライパン用ホイル', '西京味噌', '生姜すりおろし', 'にんにくチューブ']",2
まぐろステーキ♡味噌バターソース♪,https://cookpad.com/recipe/4448488,"['マグロ切り身', '♡サラダ油', '♡にんにく', '味噌', 'バター', 'いりごま']",2
かじきの南蛮漬け　,https://cookpad.com/recipe/3409934,"['かじき', '玉ねぎ', 'パプリカ', 'にんじん', 'Aしょうゆ', 'A酢', 'Aかたくり粉', '小ねぎの小口切り']",2
鮭・サーモンの粒マスタードパン粉焼き,https://cookpad.com/recipe/4237038,"['サーモン', '粒マスタード', '生パン粉', '粉チーズ', 'バター']",2
鮭のピカタ,https://cookpad.com/recipe/4206617,"['生鮭', '溶き卵', 'とろけるチーズ', 'バター']",2
タコとじゃがいものパセリベーゼ,https://cookpad.com/recipe/4442848,"['茹でタコ', 'じゃがいも', '玉葱', 'パセリ', '松の実', '胡桃', 'アンチョビ']",2
大戸屋風 鮭(白身魚)の醤油麹焼き,https://cookpad.com/recipe/4126307,"['生鮭の切り身', '塩麹']",2
ピリ辛ゴマだれ♪サーモンとアボカド生春巻,https://cookpad.com/recipe/4163767,"['ライスペーパー', '刺身用サーモン', 'アボカド', 'パプリカ', 'きゅうり', '水菜', '深入りゴマドレッシング', 'ショウガ・にんにく', '豆板醤', 'ラー油']",2
鮭のホイル焼き☆味噌マヨネーズ,https://cookpad.com/recipe/4033869,"['鮭', '玉ねぎ', 'しめじ', 'コーン', '味噌', '本みりん']",2
簡単！朝食にも♪サワラの味噌マヨ焼き！！,https://cookpad.com/recipe/3866872,"['サワラ', 'フライパン用ホイル', '味噌', 'お酢', 'ニンニクチューブ', '大葉の千切り']",2
◆簡単♡煮崩れしないサバの味噌煮◆,https://cookpad.com/recipe/4428919,"['サバ', 'お酒', 'お砂糖', '味噌', 'ショウガ']",2
基本の鯖の味噌煮+α更に絶品！,https://cookpad.com/recipe/4398095,"['鯖', '梅干し', '赤だし味噌']",2
漬けだれ最小限！めかじきの味噌漬け,https://cookpad.com/recipe/4294750,"['めかじき', '味噌']",2
本格 お店の味‼︎ サーモンレアステーキ,https://cookpad.com/recipe/4191496,"['ノルウェーサーモン', '舞茸', 'バルサミコ酢', 'バター', '粉ゼラチン']",2
海老とチーズの変わり春巻き,https://cookpad.com/recipe/4425668,"['海老', '酒、こしょう', 'プチトマト', '大葉', 'プロセスチーズ', '春巻きの皮']",2
簡単やわらか！タコのシンプルから揚げ,https://cookpad.com/recipe/4434922,['刺身用ゆでだこ'],2
塩サーモンの簡単前菜,https://cookpad.com/recipe/4183617,"['サーモン', 'きび砂糖', 'レモン汁、オリーブオイル、胡椒、ケッパー', '玉ねぎやレタスなどの付け合わせ野菜']",2
常備菜・栄養満点、いわしの金ごままぶし。,https://cookpad.com/recipe/4337641,"['いわし', '生姜スライス', 'さしみ醤油', '米酢', '金すりごま']",2
カツオのタタキのヅケ,https://cookpad.com/recipe/4496190,"['スーパーで売ってるカツオのタタキ', '味醂', 'ネギ', 'ゴマ', '紫蘇']",2
サワラの煮付け　簡単,https://cookpad.com/recipe/3444684,"['サワラ', '出汁醤油', '味醂', 'ピーマン、']",2
ちょうど良い塩加減♪手作り塩鮭,https://cookpad.com/recipe/4231590,['鮭切り身'],2
簡単【クリチとカツオのカルパッチョ風】,https://cookpad.com/recipe/4272332,"['クリームチーズ', 'カツオのたたき', 'スライスサラミ', '大葉', 'カルパッチョソース', 'レモン汁', 'イタリアンハーブミックス', 'GABANグリーンペパー']",2
簡単★タコときゅうりの浅漬け,https://cookpad.com/recipe/4433334,"['生食用たこ', 'きゅうり', '大葉']",2
超お手軽♪カレイのホイル焼き,https://cookpad.com/recipe/4390796,"['カレイ', '玉ねぎ', '野菜・きのこ', '\u3000酒', '\u3000バター', 'AJINOMOTOオリーブオイルエクストラバージン']",2
